"DateTime","Players"
2018-04-04,714
2018-04-05,718
2018-04-06,710
2018-04-07,900
2018-04-08,941
2018-04-09,675
2018-04-10,685
2018-04-11,661
2018-04-12,657
2018-04-13,685
2018-04-14,850
2018-04-15,926
2018-04-16,672
2018-04-17,657
2018-04-18,648
2018-04-19,646
2018-04-20,675
2018-04-21,842
2018-04-22,898
2018-04-23,684
2018-04-24,646
2018-04-25,658
2018-04-26,672
2018-04-27,680
2018-04-28,816
2018-04-29,955
2018-04-30,801
2018-05-01,868
2018-05-02,793
2018-05-03,800
2018-05-04,875
2018-05-05,1026
2018-05-06,1135
2018-05-07,875
2018-05-08,900
2018-05-09,848
2018-05-10,916
2018-05-11,877
2018-05-12,1137
2018-05-13,1179
2018-05-14,915
2018-05-15,977
2018-05-16,1029
2018-05-17,963
2018-05-18,987
2018-05-19,1188
2018-05-20,1241
2018-05-21,1018
2018-05-22,959
2018-05-23,916
2018-05-24,873
2018-05-25,860
2018-05-26,995
2018-05-27,1039
2018-05-28,1013
2018-05-29,836
2018-05-30,897
2018-05-31,845
2018-06-01,820
2018-06-02,965
2018-06-03,1045
2018-06-04,836
2018-06-05,758
2018-06-06,754
2018-06-07,694
2018-06-08,717
2018-06-09,829
2018-06-10,936
2018-06-11,707
2018-06-12,681
2018-06-13,663
2018-06-14,643
2018-06-15,664
2018-06-16,754
2018-06-17,837
2018-06-18,664
2018-06-19,838
2018-06-20,1458
2018-06-21,1594
2018-06-22,1678
2018-06-23,1949
2018-06-24,2102
2018-06-25,1708
2018-06-26,1618
2018-06-27,1638
2018-06-28,1552
2018-06-29,1521
2018-06-30,1792
2018-07-01,2009
2018-07-02,1931
2018-07-03,1756
2018-07-04,1956
2018-07-05,1759
2018-07-06,1679
2018-07-07,1853
2018-07-08,1896
2018-07-09,1492
2018-07-10,1410
2018-07-11,1377
2018-07-12,1321
2018-07-13,1238
2018-07-14,1512
2018-07-15,1494
2018-07-16,1257
2018-07-17,1140
2018-07-18,1095
2018-07-19,1095
2018-07-20,1072
2018-07-21,1372
2018-07-22,1375
2018-07-23,1086
2018-07-24,993
2018-07-25,956
2018-07-26,950
2018-07-27,964
2018-07-28,1196
2018-07-29,1221
2018-07-30,1000
2018-07-31,970
2018-08-01,948
2018-08-02,935
2018-08-03,907
2018-08-04,1091
2018-08-05,1149
2018-08-06,928
2018-08-07,862
2018-08-08,900
2018-08-09,842
2018-08-10,775
2018-08-11,888
2018-08-12,966
2018-08-13,759
2018-08-14,726
2018-08-15,727
2018-08-16,701
2018-08-17,684
2018-08-18,830
2018-08-19,892
2018-08-20,695
2018-08-21,643
2018-08-22,629
2018-08-23,616
2018-08-24,626
2018-08-25,785
2018-08-26,827
2018-08-27,649
2018-08-28,616
2018-08-29,609
2018-08-30,580
2018-08-31,565
2018-09-01,730
2018-09-02,773
2018-09-03,720
2018-09-04,574
2018-09-05,527
2018-09-06,537
2018-09-07,594
2018-09-08,749
2018-09-09,814
2018-09-10,616
2018-09-11,557
2018-09-12,581
2018-09-13,545
2018-09-14,569
2018-09-15,693
2018-09-16,784
2018-09-17,614
2018-09-18,537
2018-09-19,546
2018-09-20,528
2018-09-21,562
2018-09-22,745
2018-09-23,814
2018-09-24,616
2018-09-25,547
2018-09-26,551
2018-09-27,534
2018-09-28,553
2018-09-29,680
2018-09-30,778
2018-10-01,581
2018-10-02,601
2018-10-03,586
2018-10-04,586
2018-10-05,625
2018-10-06,775
2018-10-07,858
2018-10-08,665
2018-10-09,1162
2018-10-10,2298
2018-10-11,2978
2018-10-12,3581
2018-10-13,3770
2018-10-14,3698
2018-10-15,2588
2018-10-16,2391
2018-10-17,2202
2018-10-18,2003
2018-10-19,1967
2018-10-20,2404
2018-10-21,2363
2018-10-22,1648
2018-10-23,1555
2018-10-24,1460
2018-10-25,1395
2018-10-26,1408
2018-10-27,1733
2018-10-28,1670
2018-10-29,1241
2018-10-30,1157
2018-10-31,1082
2018-11-01,1134
2018-11-02,1156
2018-11-03,1367
2018-11-04,1394
2018-11-05,997
2018-11-06,904
2018-11-07,880
2018-11-08,846
2018-11-09,832
2018-11-10,1129
2018-11-11,1172
2018-11-12,911
2018-11-13,795
2018-11-14,770
2018-11-15,753
2018-11-16,748
2018-11-17,908
2018-11-18,997
2018-11-19,782
2018-11-20,750
2018-11-21,738
2018-11-22,902
2018-11-23,1040
2018-11-24,1227
2018-11-25,1321
2018-11-26,1049
2018-11-27,955
2018-11-28,909
2018-11-29,897
2018-11-30,969
2018-12-01,1118
2018-12-02,1156
2018-12-03,869
2018-12-04,791
2018-12-05,800
2018-12-06,768
2018-12-07,746
2018-12-08,981
2018-12-09,1003
2018-12-10,795
2018-12-11,745
2018-12-12,739
2018-12-13,726
2018-12-14,758
2018-12-15,976
2018-12-16,980
2018-12-17,791
2018-12-18,769
2018-12-19,768
2018-12-20,898
2018-12-21,1274
2018-12-22,1500
2018-12-23,1553
2018-12-24,1400
2018-12-25,1369
2018-12-26,1435
2018-12-27,1355
2018-12-28,1376
2018-12-29,1455
2018-12-30,1572
2018-12-31,1393
2019-01-01,1491
2019-01-02,1326
2019-01-03,1352
2019-01-04,1269
2019-01-05,1414
2019-01-06,1390
2019-01-07,1159
2019-01-08,1127
2019-01-09,1128
2019-01-10,1125
2019-01-11,1211
2019-01-12,1469
2019-01-13,1545
2019-01-14,1240
2019-01-15,1132
2019-01-16,1104
2019-01-17,1097
2019-01-18,1065
2019-01-19,1394
2019-01-20,1541
2019-01-21,1257
2019-01-22,1060
2019-01-23,1022
2019-01-24,993
2019-01-25,1009
2019-01-26,1220
2019-01-27,1287
2019-01-28,1010
2019-01-29,908
2019-01-30,957
2019-01-31,941
2019-02-01,914
2019-02-02,1128
2019-02-03,1181
2019-02-04,879
2019-02-05,901
2019-02-06,948
2019-02-07,907
2019-02-08,1009
2019-02-09,1340
2019-02-10,1392
2019-02-11,1133
2019-02-12,1064
2019-02-13,1001
2019-02-14,928
2019-02-15,918
2019-02-16,1108
2019-02-17,1187
2019-02-18,973
2019-02-19,804
2019-02-20,849
2019-02-21,796
2019-02-22,812
2019-02-23,1003
2019-02-24,1082
2019-02-25,853
2019-02-26,731
2019-02-27,761
2019-02-28,716
2019-03-01,738
2019-03-02,928
2019-03-03,1085
2019-03-04,822
2019-03-05,801
2019-03-06,699
2019-03-07,698
2019-03-08,720
2019-03-09,917
2019-03-10,1005
2019-03-11,779
2019-03-12,787
2019-03-13,827
2019-03-14,792
2019-03-15,820
